"2592","Acowa H/C III","4","80","0","0702906828",,"Cathebert",,,"1","2016-03-02 16:44:00","miriamnabukenya@yahoo.com"
"2593","Ngora Hospital","99","9","0","0773441443",,"Otukei",,,"1","2016-03-03 13:28:42","miriamnabukenya@yahoo.com"
"2594","Saidinah Abubaker Hospital","86","91","0","0756632577",,"Nkalubo Edegar",,,"1","2016-03-03 13:51:11","miriamnabukenya@yahoo.com"
"2595","Chandaria medical","35","69","0","0773146462",,"Lubanga Kene",,,"1","2016-03-03 16:49:48","joseph.kibirige@yahoo.com"
"2596","Apapai H/C IV (Serere)","100","60","0","0753415598",,"Oule Sam P",,,"1","2016-03-04 15:29:27","miriamnabukenya@yahoo.com"
"2597","Serere H/C IV","100","60","0","0775046838",,"Nyachwo Mary",,,"1","2016-03-04 15:32:07","miriamnabukenya@yahoo.com"
"2598","Kaberamaido Catholic H/C III","32","107","0","0774998434",,"Ojok Isaac",,,"1","2016-03-04 16:50:38","miriamnabukenya@yahoo.com"
"2599","Princess Diana H/C IV","84","61","0","0784479487",,"Rogers Michael",,,"1","2016-03-04 17:07:23","miriamnabukenya@yahoo.com"
"2600","Kyarusozi H/C IV ","52","83","0",,,,,,"1","2016-03-07 13:04:33","joseph.kibirige@yahoo.com"
"2601","Ngariam H/C III","41","92","0",,,,,,"1","2016-03-07 13:08:52","joseph.kibirige@yahoo.com"
"2602","Buhara H/C III (NGO)","30","23","0",,,,,,"1","2016-03-07 13:59:44","joseph.kibirige@yahoo.com"
"2603","Toroma H/C IV","41","92","0",,,,,,"1","2016-03-07 14:05:27","joseph.kibirige@yahoo.com"
"2604","Kapujan H/C III","41","92","0",,,,,,"1","2016-03-07 14:56:06","joseph.kibirige@yahoo.com"
"2605","Mukura H/C III","99","112","0",,,,,,"1","2016-03-07 15:00:46","joseph.kibirige@yahoo.com"
"2606","Kapir H/C III","99","112","0",,,,,,"1","2016-03-07 15:15:06","joseph.kibirige@yahoo.com"
"2608","Gweri H/C III","84","61","0",,,,,,"1","2016-03-07 15:17:26","joseph.kibirige@yahoo.com"
"2609","Mukongoro H/C III","50","112","0",,,,,,"1","2016-03-07 15:18:33","joseph.kibirige@yahoo.com"
"2610","Kachumbala H/C III","12","9","0",,,,,,"1","2016-03-07 15:30:05","joseph.kibirige@yahoo.com"
"2611","Malera H/C III","12","9","0",,,,,,"1","2016-03-07 15:35:00","joseph.kibirige@yahoo.com"
"2612","Kabarwa H/C III","12","9","0",,,,,,"1","2016-03-07 15:51:28","joseph.kibirige@yahoo.com"
"2613","Kyadondo Medical Center","35","69","0",,,,,,"1","2016-03-07 15:53:47","joseph.kibirige@yahoo.com"
"2614","Asuret H/C III","84","61","0",,,,,,"1","2016-03-07 16:00:59","joseph.kibirige@yahoo.com"
"2615","Otuboi H/C III","32","107","0",,,,,,"1","2016-03-07 16:07:45","joseph.kibirige@yahoo.com"
"2616","Holy Innocents H/C III","12","9","0",,,,,,"1","2016-03-07 16:23:39","joseph.kibirige@yahoo.com"
"2617","Ngora District Maternity H/C III","99","9","0",,,,,,"1","2016-03-07 16:39:38","joseph.kibirige@yahoo.com"
"2618","Lwala Hospital ","32","107","0",,,,,,"1","2016-03-07 16:56:44","joseph.kibirige@yahoo.com"
"2619","Morungatuny H/C III","4","80","0",,,,,,"1","2016-03-07 17:06:05","joseph.kibirige@yahoo.com"
"2620","Obalanga H/C III","4","80","0",,,,,,"1","2016-03-07 17:07:29","joseph.kibirige@yahoo.com"
"2621","St Clare Orungo H/C III","4","80","0","0774419367",,"Eyadu Peter",,,"1","2016-03-07 17:09:01","joseph.kibirige@yahoo.com"
"2622","Kalaki H/C III","32","107","0",,,,,,"1","2016-03-07 17:11:12","joseph.kibirige@yahoo.com"
"2623","Kamuda H/C III","84","61","0",,,,,,"1","2016-03-07 17:14:55","joseph.kibirige@yahoo.com"
"2624","Kitanda H/C III","93","62","0",,,,,,"1","2016-03-07 17:23:14","joseph.kibirige@yahoo.com"
"2625","Epi Centre H/C III (Wakiso)","86","14","0",,,,,,"1","2016-03-07 18:05:02","joseph.kibirige@yahoo.com"
"2626","Mulombi Health Centre II","98","12","0","0753027938",,,,,"1","2016-03-08 10:10:27","joseph.kibirige@yahoo.com"
"2627","Dr Charles Farthing Memorial Clinic","35","69","0","0774619669",,,,,"1","2016-03-08 12:24:30","joseph.kibirige@yahoo.com"
"2628","Kigasa H/C III","90","105","0","0776111333",,,,,"1","2016-03-09 11:28:01","joseph.kibirige@yahoo.com"
"2629","St Assumpta H/C III","7","1","0",,,,,,"1","2016-03-09 11:36:41","joseph.kibirige@yahoo.com"
"2630","Ongutoi Health Center","4","80","0",,,,,,"1","2016-03-10 14:08:35","joseph.kibirige@yahoo.com"
"2631","Mitala Maria H/C III","67","16","0",,,,,,"1","2016-03-10 14:09:44","joseph.kibirige@yahoo.com"
"2632","Lulagala H/C III","64","46","0",,,,,,"1","2016-03-11 17:29:16","joseph.kibirige@yahoo.com"
"2633","Wera H/C III","4","80","0","0776820225",,"Ajaru David",,,"1","2016-03-12 15:28:14","miriamnabukenya@yahoo.com"
"2634","Doctors Hospital Sseguku","86","14","0","0758614514",,"Adoko Caesar",,,"1","2016-03-12 15:37:55","miriamnabukenya@yahoo.com"
"2635","St Micheal HCF H/C III (Amuria)","4","80","0","0777687013",,"Opio Jorem",,,"1","2016-03-12 16:05:01","miriamnabukenya@yahoo.com"
"2636","Mirembe Medical Centre","86","69","0","0705267125",,"Vincent",,,"1","2016-03-12 16:44:44","miriamnabukenya@yahoo.com"
"2637","Oleba H/C III","58","1","0","0784324861",,"Leku Paul",,,"1","2016-03-14 12:46:43","miriamnabukenya@yahoo.com"
"2638","Muwumba H/C III","28","21","0","0701631531",,"Wandera Charles",,,"1","2016-03-15 11:40:08","miriamnabukenya@yahoo.com"
"2639","Ajeluk H/C III","99","112","0","0777069040",,"David",,,"1","2016-03-15 13:30:08","miriamnabukenya@yahoo.com"
"2640","Ongino H/C III","50","9","0","0782607759",,"Okello Alex",,,"1","2016-03-15 14:15:08","miriamnabukenya@yahoo.com"
"2641","Bishop Masereka H/C III","40","101","0","0782379334",,"Abisemeza Janet",,,"1","2016-03-15 16:18:58","miriamnabukenya@yahoo.com"
"2642","Kanyum H/C III","50","9","0","0774092328",,"Odongo",,,"1","2016-03-15 16:56:03","miriamnabukenya@yahoo.com"
"2643","Atutur Hospital","50","9","0","0777800775",,"Breda",,,"1","2016-03-16 12:15:45","miriamnabukenya@yahoo.com"
"2644","Bululu H/C III","32","107","0","0700146458",,"Alelo Evaline",,,"1","2016-03-16 12:18:12","miriamnabukenya@yahoo.com"
"2645","Alwa H/C III","32","107","0","0775899895",,"Ocen David",,,"1","2016-03-16 12:20:05","miriamnabukenya@yahoo.com"
"2646","Western Division H/C III","84","61","0","0774660993",,"Osekel Joseph",,,"1","2016-03-16 12:58:09","miriamnabukenya@yahoo.com"
"2647","Kobulubulu H/C III","32","107","0","0779970626",,"Mawogole",,,"1","2016-03-16 13:06:23","miriamnabukenya@yahoo.com"
"2648","Agu H/C III","99","112","0","0784133125",,"Patrick",,,"1","2016-03-17 11:39:37","miriamnabukenya@yahoo.com"
"2649","Metu H/C III","66","47","0","0782204645",,"Moro Simon",,,"1","2016-03-17 13:20:43","miriamnabukenya@yahoo.com"
"2650","Ayipe H/C III","48","1","0","0781483591",,"Akudi Veronika",,,"1","2016-03-17 14:31:53","miriamnabukenya@yahoo.com"
"2651","Lobule H/C III","48","1","0","0777056621",,"Dradema Gordon",,,"1","2016-03-17 14:34:38","miriamnabukenya@yahoo.com"
"2652","Gborokolongo H/C III","48","66","0","0774928830",,"Andrua P",,,"1","2016-03-17 14:39:37","miriamnabukenya@yahoo.com"
"2653","Dakabela H/C III","84","61","0","0782240420",,"Etuwat Paul",,,"1","2016-03-18 11:54:26","miriamnabukenya@yahoo.com"
"2654","Ochero H/C III","32","107","0","0781322420",,"Odaro Edward",,,"1","2016-03-18 12:14:24","miriamnabukenya@yahoo.com"
"2655","Kasekulo H/C II","33","91","0",,,,,,"1","2016-03-18 17:04:41","joseph.kibirige@yahoo.com"
"2656","Lujjabwa H/C II","33","103","0",,,,,,"1","2016-03-18 17:07:10","joseph.kibirige@yahoo.com"
"2657","Jaana H/C II","33","91","0",,,,,,"1","2016-03-18 17:36:32","joseph.kibirige@yahoo.com"
"2658","SIAAP Bugoma Clinic","33","91","0",,,,,,"1","2016-03-18 17:40:14","joseph.kibirige@yahoo.com"
"2659","Bumangi H/C II","33","91","0",,,,,,"1","2016-03-18 17:42:59","joseph.kibirige@yahoo.com"
"2660","Mulabana H/C II","33","91","0",,,,,,"1","2016-03-18 17:45:54","joseph.kibirige@yahoo.com"
"2661","Nyabbani H/C III","37","108","0",,,,,,"1","2016-03-18 17:49:28","joseph.kibirige@yahoo.com"
"2662","Mpara H/C III","51","104","0",,,,,,"1","2016-03-18 17:56:52","joseph.kibirige@yahoo.com"
"2663","Buikwe H/C III","11","29","0",,,,,,"1","2016-03-18 18:00:58","joseph.kibirige@yahoo.com"
"2664","Makindu H/C III","11","29","0",,,,,,"1","2016-03-18 18:04:54","joseph.kibirige@yahoo.com"
"2665","Kabigi H/C III","93","62","0",,,,,,"1","2016-03-18 18:09:16","joseph.kibirige@yahoo.com"
"2666","Luyitaayita H/C III (NGO)","93","62","0",,,,,,"1","2016-03-18 18:11:31","joseph.kibirige@yahoo.com"
"2667","Bulo H/C III","88","16","0",,,,,,"1","2016-03-18 18:15:40","joseph.kibirige@yahoo.com"
"2668","Kalamba H/C II","88","16","0",,,,,,"1","2016-03-18 18:18:44","joseph.kibirige@yahoo.com"
"2669","Kabonero H/C III","31","15","0",,,,,,"1","2016-03-18 18:29:40","joseph.kibirige@yahoo.com"
"2670","Medical Centre III","93","91","0",,,,,,"1","2016-03-18 18:32:30","joseph.kibirige@yahoo.com"
"2671","Dabani Hospital","17","76","0","0779110252",,"Barbra",,,"1","2016-03-21 15:39:32","miriamnabukenya@yahoo.com"
"2672","Panyigoro H/C III","74","50","0","0775900442",,"Alichera Anguba",,,"1","2016-03-21 15:46:29","miriamnabukenya@yahoo.com"
"2673","Nebbi Hospital","74","50","0","0787183982",,"Opoi Joseph",,,"1","2016-03-21 16:00:49","miriamnabukenya@yahoo.com"
"2674","Goli H/C IV (Nebbi)","74","50","0","0774926007",,"Patrick",,,"1","2016-03-21 17:59:54","miriamnabukenya@yahoo.com"
"2675","Alwi H/C III","74","50","0","0782071537",,"Fedinant",,,"1","2016-03-21 19:52:32","miriamnabukenya@yahoo.com"
"2676","Tubur H/C III","84","61","0","0774846131",,"Obiro Samuel",,,"1","2016-03-21 19:54:21","miriamnabukenya@yahoo.com"
"2677","Kichinjaji H/C III","84","61","0","0774226272",,"Okello Emmanuel",,,"1","2016-03-21 19:57:21","miriamnabukenya@yahoo.com"
"2678","Kyanamukaka H/C IV","59","41","0",,,,,,"1","2016-03-22 07:40:23","joseph.kibirige@yahoo.com"
"2679","Eastern Division H/C III","84","61","0",,,,,,"1","2016-03-22 07:41:28","joseph.kibirige@yahoo.com"
"2680","St Kevin H/C III","41","92","0","0789476320",,"Opolot James",,,"1","2016-03-22 09:04:30","miriamnabukenya@yahoo.com"
"2681","Amusus H/C III","4","80","0","0783900252",,"Kongai Stella",,,"1","2016-03-22 09:06:54","miriamnabukenya@yahoo.com"
"2682","Paminya H/C III","74","50","0","0775612173",,"John",,,"1","2016-03-22 11:10:43","miriamnabukenya@yahoo.com"
"2683","Alangi H/C III","108","50","0","0784311113",,"Christopher",,,"1","2016-03-22 11:19:12","miriamnabukenya@yahoo.com"
"2684","Agiermach H/C III","108","50","0","0787393310",,"berocom Stephen",,,"1","2016-03-22 11:27:54","miriamnabukenya@yahoo.com"
"2685","Kalowang H/C III","74","50","0","0773123380",,"Scovia",,,"1","2016-03-22 12:03:18","miriamnabukenya@yahoo.com"
"2686","Pakadha H/C III","108","50","0","0773953411",,"Mugisa Maureen",,,"1","2016-03-22 12:05:06","miriamnabukenya@yahoo.com"
"2687","Panyimur H/C III","74","50","0","0753772872",,"RICHARD",,,"1","2016-03-22 12:07:12","miriamnabukenya@yahoo.com"
"2688","Katakwi Hospital","41","92","0","0788334496",,"Anthony",,,"1","2016-03-22 12:53:17","miriamnabukenya@yahoo.com"
"2689","Jupanziri H/C III","74","50","0",,,,,,"1","2016-03-22 14:01:35","joseph.kibirige@yahoo.com"
"2690","St Francis Of Assis Naddangira H/C II","86","14","0","0703768372",,"Kyazze Allan",,,"1","2016-03-22 14:14:23","miriamnabukenya@yahoo.com"
"2691","Masindi Military Hospital","60","42","0","0777763633",,"Oluma Amos",,,"1","2016-03-23 12:08:56","miriamnabukenya@yahoo.com"
"2692","Kakure H/C II","32","107","0","0752300549",,"Sam",,,"1","2016-03-23 12:48:27","miriamnabukenya@yahoo.com"
"2693","Mbehenyi H/C III","17","76","0",,,,,,"1","2016-03-23 13:15:12","joseph.kibirige@yahoo.com"
"2694","Masaka Prison H/C III","59","41","0","0775128407",,"Emaru Job Isaac",,,"1","2016-03-23 13:22:52","miriamnabukenya@yahoo.com"
"2695","Bwindi H/C III","30","23","0","0782053760",,"Bwambale",,,"1","2016-03-23 13:41:11","miriamnabukenya@yahoo.com"
"2696","St Francis Acumet","4","80","0","0784513357",,"0784513357",,,"1","2016-03-23 15:59:47","miriamnabukenya@yahoo.com"
"2697","Kasambiika H/C III","26","19","0","0785481300",,"Kirya",,,"1","2016-03-24 12:26:22","miriamnabukenya@yahoo.com"
"2698","Omugo H/C IV","7","1","0","0775249346",,"Omodo Bosco",,,"1","2016-03-24 12:30:10","miriamnabukenya@yahoo.com"
"2699","St Luke H/C III Katiyi","7","1","0","0777447002",,"Rigan",,,"1","2016-03-24 13:19:29","miriamnabukenya@yahoo.com"
"2700","Kyamba H/C III","80","55","0","0751601528",,"Nabukalu Janet",,,"1","2016-03-24 13:22:54","miriamnabukenya@yahoo.com"
"2701","Siripi H/C III","7","1","0","0776009228",,"Dramadri",,,"1","2016-03-24 13:26:10","miriamnabukenya@yahoo.com"
"2702","Ukusijoni H/C III","2","5","0","0772015746",,"James",,,"1","2016-03-24 14:28:41","miriamnabukenya@yahoo.com"
"2703","Koboko Mission H/C III","48","1","0","0779571425",,"Sunday",,,"1","2016-03-24 15:20:04","miriamnabukenya@yahoo.com"
"2704","Ofuwa H/C III","2","5","0","0784649249",,"Edema",,,"1","2016-03-24 15:23:35","miriamnabukenya@yahoo.com"
"2705","Robidire H/C III","2","5","0","0779162640",,"Gift Oryo",,,"1","2016-03-24 15:44:56","miriamnabukenya@yahoo.com"
"2706","Robidire H/C III","86","0","0","0701588780",,"Godfrey",,,"1","2016-03-24 15:47:16","miriamnabukenya@yahoo.com"
"2707","Triam Medical Center","86","14","0","0701588780",,"Godfrey",,,"1","2016-03-24 15:51:13","miriamnabukenya@yahoo.com"
"2708","Dranya H/C III","48","1","0","0793852540",,"Herbert",,,"1","2016-03-24 15:56:00","miriamnabukenya@yahoo.com"
"2709","Odupi H/C III","7","1","0","0775298922",,"Stella",,,"1","2016-03-24 16:01:53","miriamnabukenya@yahoo.com"
"2710","Oriajin Hospital","7","1","0","0777557949",,"Vicky",,,"1","2016-03-24 16:31:40","miriamnabukenya@yahoo.com"
"2711","Latanya H/C III","78","70","0","0789154682",,"Patrick",,,"1","2016-03-30 07:52:11","miriamnabukenya@yahoo.com"
"2712","Sngagura H/C III","78","0","0","0785493413",,"Akello Judith",,,"1","2016-03-30 07:57:52","miriamnabukenya@yahoo.com"
"2713","Angagura H/C III","78","70","0","0785493413",,"Akello Judith",,,"1","2016-03-30 08:05:38","miriamnabukenya@yahoo.com"
"2714","Kidongole H/C III","12","9","0","0775585829",,"Akello Esther",,,"1","2016-03-30 08:08:01","miriamnabukenya@yahoo.com"
"2715","Openzinzi H/C III","2","5","0","0783403776",,"Florence",,,"1","2016-03-30 08:10:23","miriamnabukenya@yahoo.com"
"2716","Yumbe H/C III","87","66","0","0774402221",,"Zamwa",,,"1","2016-03-30 08:13:00","miriamnabukenya@yahoo.com"
"2717","Moyo Mission H/C III","66","47","0","0784029101",,"Lema Jimmy",,,"1","2016-03-30 08:14:32","miriamnabukenya@yahoo.com"
"2718","Kolir H/C III","12","9","0",,,,,,"1","2016-03-30 08:49:38","joseph.kibirige@yahoo.com"
"2719","Eremi H/C III","66","47","0","0777456617",,"Drichi",,,"1","2016-03-30 09:09:50","miriamnabukenya@yahoo.com"
"2720","Moyo Hospital","66","47","0","0782115857",,"Pascal",,,"1","2016-03-30 09:13:29","miriamnabukenya@yahoo.com"
"2721","Pallisa General Hospital","79","79","0","0772974034",,"Opio Moses",,,"1","2016-03-30 10:43:56","miriamnabukenya@yahoo.com"
"2722","Bondo H/C III","7","1","0","0785557311",,"Milton O",,,"1","2016-03-30 12:28:25","miriamnabukenya@yahoo.com"
"2723","Pakwach Mission H/C III","74","50","0","0756456063",,"Benson",,,"1","2016-03-30 12:33:49","miriamnabukenya@yahoo.com"
"2724","Pokwero H/C III","74","50","0","0774564784",,"Onyutha G",,,"1","2016-03-30 12:35:57","miriamnabukenya@yahoo.com"
"2725","Kucwiny H/C III","74","50","0","0773250281",,"Oriema Denis",,,"1","2016-03-30 12:59:46","miriamnabukenya@yahoo.com"
"2726","Rhino Camp H/C IV","7","1","0","0782584341",,,,,"1","2016-03-30 13:01:50","miriamnabukenya@yahoo.com"
"2727","Ovujo H/C III","58","1","0","0783132182",,"Oleru Sipora",,,"1","2016-03-30 13:03:27","miriamnabukenya@yahoo.com"
"2728","Warr H/C III","108","110","0","0787713310",,"Emmanuel",,,"1","2016-03-30 13:14:03","miriamnabukenya@yahoo.com"
"2729","Orivu H/C III","7","1","0","0754188866",,"Abaru Joyce",,,"1","2016-03-30 13:33:47","miriamnabukenya@yahoo.com"
"2730","Parombo H/C III","74","50","0","0776171225",,"Festa",,,"1","2016-03-30 13:36:55","miriamnabukenya@yahoo.com"
"2731","Kijomoro H/C III","58","1","0","0779203591",,"Angukoru Asenty",,,"1","2016-03-30 13:39:20","miriamnabukenya@yahoo.com"
"2732","Tara H/C III","58","1","0","0773187620",,"Silas",,,"1","2016-03-30 13:41:19","miriamnabukenya@yahoo.com"
"2733","Kango H/C III","108","50","0","0783450840",,"Patrick",,,"1","2016-03-30 13:46:03","miriamnabukenya@yahoo.com"
"2734","Ihandiro H/C III","40","25","0","0787204214",,"Biira Agnes",,,"1","2016-03-30 13:48:13","miriamnabukenya@yahoo.com"
"2735","Zeu H/C III","74","50","0","0782107315",,"Yoningom",,,"1","2016-03-30 14:03:57","miriamnabukenya@yahoo.com"
"2736","Kapelebyong H/C IV","4","80","0","0773288510",,"Okello Egwem",,,"1","2016-03-30 15:20:31","miriamnabukenya@yahoo.com"
"2737","Ndejje University H/C III","122","37","0","0781157251",,"Charles",,,"1","2016-03-31 13:22:20","miriamnabukenya@yahoo.com"
"2738","Adjumani Mission H/C III","2","5","0","0791919994",,"Tako",,,"1","2016-03-31 13:45:59","miriamnabukenya@yahoo.com"
"2739","Loputuk H/C III","65","81","0",,,,,,"1","2016-03-31 16:18:34","joseph.kibirige@yahoo.com"
"2740","Obongi H/C IV","66","47","0",,,,,,"1","2016-03-31 16:19:41","joseph.kibirige@yahoo.com"
"2741","Ntandi H/C III","15","82","0",,,,,,"1","2016-03-31 16:29:25","joseph.kibirige@yahoo.com"
"2742","Katooke H/C III","52","83","0","0782323841",,"Sabuni",,,"1","2016-03-31 17:11:43","miriamnabukenya@yahoo.com"
"2743","Musyenene H/C III","40","25","0",,,,,,"1","2016-04-01 15:03:34","joseph.kibirige@yahoo.com"
"2744","Orwamuge H/C III","1","4","0","0774469277",,"Rose Mary",,,"1","2016-04-04 15:42:20","joseph.kibirige@yahoo.com"
"2745","Focrev H/C III","17","76","0","0773740891",,"Silas",,,"1","2016-04-05 07:56:54","miriamnabukenya@yahoo.com"
"2746","Rabachi H/C II","98","12","0","0776663877",,"Okiring Franco",,,"1","2016-04-05 07:59:08","miriamnabukenya@yahoo.com"
"2747","Bukedea H/C IV","12","9","0","0782405232",,"Robert",,,"1","2016-04-05 08:24:31","miriamnabukenya@yahoo.com"
"2748","Orussi H/C III","74","50","0",,,,,,"1","2016-04-05 08:54:55","joseph.kibirige@yahoo.com"
"2749","Bugiri Town Council H/C II","10","84","0",,,,,,"1","2016-04-05 10:52:29","joseph.kibirige@yahoo.com"
"2750","Buyanja H/C II (Gomba)","89","91","0","0702047849",,"Miro Shafik",,,"1","2016-04-05 11:13:00","miriamnabukenya@yahoo.com"
"2751","Nagwere H/C III","79","79","0",,,,,,"1","2016-04-05 12:04:50","joseph.kibirige@yahoo.com"
"2752","Kyere H/C III","100","60","0","0775166603",,"George Ekou W",,,"1","2016-04-05 13:44:06","miriamnabukenya@yahoo.com"
"2753","Apapai H/C II","32","107","0","0771835965",,"Otim C",,,"1","2016-04-05 14:22:12","miriamnabukenya@yahoo.com"
"2754","Kotido COU H/C III","49","35","0","0787010493",,"Teddy",,,"1","2016-04-06 08:09:54","miriamnabukenya@yahoo.com"
"2755","Wabusana H/C III","122","37","0","0774383544",,"Byakatonda J",,,"1","2016-04-06 11:28:19","miriamnabukenya@yahoo.com"
"2756","Ludara H/C III","48","1","0","0783757722",,"Lobida Ismail",,,"1","2016-04-06 12:36:04","miriamnabukenya@yahoo.com"
"2757","Asamuk H/C III","4","80","0","0785783999",,"Robert",,,"1","2016-04-06 12:54:37","miriamnabukenya@yahoo.com"
"2758","Oli H/C IV","7","1","0","0772977414",,,,,"1","2016-04-06 13:31:55","joseph.kibirige@yahoo.com"
"2759","Aripea H/C III","7","1","0","0782511861",,,,,"1","2016-04-06 13:49:42","joseph.kibirige@yahoo.com"
"2760","Yinga H/C III","7","1","0","0772880181",,"Akwanga Pius",,,"1","2016-04-06 13:51:53","joseph.kibirige@yahoo.com"
"2761","Logiri H/C III","7","1","0","0780507632",,,,,"1","2016-04-06 13:52:32","joseph.kibirige@yahoo.com"
"2762","Olujobo H/C III","7","1","0","0783799832",,"Andama Charles",,,"1","2016-04-06 13:54:09","joseph.kibirige@yahoo.com"
"2763","Bileafe H/C III","7","1","0","0777147309",,"Onzima Fredrick",,,"1","2016-04-06 13:56:46","joseph.kibirige@yahoo.com"
"2764","Offaka H/C III","7","1","0","0782789762",,"Ondia Simon",,,"1","2016-04-06 13:57:32","joseph.kibirige@yahoo.com"
"2765","Inde H/C III","7","1","0","0775495512",,,,,"1","2016-04-06 13:59:36","joseph.kibirige@yahoo.com"
"2766","Adumi H/C IV 	","7","1","0","0785561119",,"Eyotre Godfrey",,,"1","2016-04-06 14:24:32","joseph.kibirige@yahoo.com"
"2767","Ediofe H/C III","7","1","0","0774362039",,"Candiru Jane",,,"1","2016-04-06 14:29:48","joseph.kibirige@yahoo.com"
"2768","Vurra H/C III","7","1","0","0782240065",,"Okethwengu Innocent",,,"1","2016-04-06 14:34:48","joseph.kibirige@yahoo.com"
"2769","Wandi H/C III","7","1","0","0782715000",,"Ayikoro Betty",,,"1","2016-04-06 14:36:06","joseph.kibirige@yahoo.com"
"2770","Cilio H/C III","7","1","0","0774186983",,"Amaguru Alice",,,"1","2016-04-06 14:38:59","joseph.kibirige@yahoo.com"
"2771","Pajulu H/C III (Arua)","7","1","0","0772892922",,"Okudroru Antara",,,"1","2016-04-06 14:41:14","joseph.kibirige@yahoo.com"
"2772","Ombidri Ondrea H/C III","7","1","0","0779607960",,"Afanyia Charles",,,"1","2016-04-06 14:45:19","joseph.kibirige@yahoo.com"
"2773","Riki H/C III","7","1","0","0774290395",,"Binega David",,,"1","2016-04-06 14:46:18","joseph.kibirige@yahoo.com"
"2774","Pawor H/C III","7","1","0","0779942870",,"Opiro Nicholas",,,"1","2016-04-06 14:47:25","joseph.kibirige@yahoo.com"
"2775","Ciforo H/C III","2","5","0",,,,,,"1","2016-04-06 14:59:47","joseph.kibirige@yahoo.com"
"2776","Dzaipi H/C III","2","5","0","0775174896",,"Opio Tonny",,,"1","2016-04-06 15:22:52","miriamnabukenya@yahoo.com"
"2777","Kiyomoro H/C III","58","1","0","0783095371",,"Enaru Stella",,,"1","2016-04-06 15:31:14","joseph.kibirige@yahoo.com"
"2778","Eliofe H/C III","58","1","0","0787542565",,"Oziti Faiza",,,"1","2016-04-06 15:33:19","joseph.kibirige@yahoo.com"
"2779","Kamaka H/C III","58","1","0","0775698811",,"Eganiku Gift",,,"1","2016-04-06 15:34:17","joseph.kibirige@yahoo.com"
"2780","Oluvu H/C III","58","1","0",,,,,,"1","2016-04-06 15:35:04","joseph.kibirige@yahoo.com"
"2781","Wadra H/C III","58","1","0","0773227114",,"Munduni Sunday",,,"1","2016-04-06 15:37:18","joseph.kibirige@yahoo.com"
"2782","Nyadri H/C III","58","1","0","0782405200",,"Alini D Luciano",,,"1","2016-04-06 15:38:12","joseph.kibirige@yahoo.com"
"2783","Biira HC III(NGO)","2","5","0","0779700550",,"Koma Martine M",,,"1","2016-04-06 15:58:17","joseph.kibirige@yahoo.com"
"2784","Pakele H/C III","2","5","0","0785637443",,"Nabukeera Maureen",,,"1","2016-04-06 15:59:38","joseph.kibirige@yahoo.com"
"2785","Mary Land H/C III","2","5","0","0782830172",,"Alum",,,"1","2016-04-06 16:07:02","joseph.kibirige@yahoo.com"
"2786","Mungula H/C IV","2","5","0","0785566663",,"Kakayo Beatrice",,,"1","2016-04-06 16:08:18","joseph.kibirige@yahoo.com"
"2788","Aliba H/C III","66","0","0","0776654623",,"Adiru Florence",,,"1","2016-04-06 16:26:55","joseph.kibirige@yahoo.com"
"2789","Dufile H/C III","66","47","0","0777226470",,"Opune Geoffrey",,,"1","2016-04-06 16:27:56","joseph.kibirige@yahoo.com"
"2790","Eria H/C III","66","47","0","0785508737",,"Idraku Rose",,,"1","2016-04-06 16:31:01","joseph.kibirige@yahoo.com"
"2791","Itula H/C III","66","47","0","0788505184",,"Alu M Richard",,,"1","2016-04-06 16:32:03","joseph.kibirige@yahoo.com"
"2792","Laropi H/C III","66","47","0","0774808658",,"Amanzuru Gabriel",,,"1","2016-04-06 16:33:33","joseph.kibirige@yahoo.com"
"2793","Logoba H/C III","66","47","0","0774502940",,"Anyanzo D",,,"1","2016-04-06 16:35:37","joseph.kibirige@yahoo.com"
"2794","Palorinya H/C III","66","47","0","0773869830",,"Maturu Mercy",,,"1","2016-04-06 16:36:19","joseph.kibirige@yahoo.com"
"2795","Lefori H/C III","66","47","0","0774351121",,"Robert Ayela",,,"1","2016-04-06 16:41:49","joseph.kibirige@yahoo.com"
"2796","FR.Bilbao H/C III","66","47","0","0775990295",,"TioniJordan Oscar",,,"1","2016-04-06 16:49:30","joseph.kibirige@yahoo.com"
"2797","Nyaravur H/C III","74","50","0","0775986700",,"Osinga P",,,"1","2016-04-06 16:52:28","joseph.kibirige@yahoo.com"
"2798","Padwot Midyere H/C III","74","50","0","0788400492",,"Mungukende Tadeo",,,"1","2016-04-06 16:53:29","joseph.kibirige@yahoo.com"
"2799","Pakia H/C III","74","50","0","0752554324",,"Benjamin",,,"1","2016-04-06 16:54:28","joseph.kibirige@yahoo.com"
"2800","Pakwach H/C IV","74","50","0",,,,,,"1","2016-04-06 16:56:02","joseph.kibirige@yahoo.com"
"2802","Aroi H/C III","7","1","0",,,,,,"1","2016-04-06 18:44:00","joseph.kibirige@yahoo.com"
"2803","Ayivuni H/C III","7","1","0",,,,,,"1","2016-04-06 18:44:22","joseph.kibirige@yahoo.com"
"2804","Ariwa H/C III","87","66","0","0755973386",,"Miriga Tairi",,,"1","2016-04-07 12:27:01","miriamnabukenya@yahoo.com"
"2805","Bubangizi H/C III","111","45","0","0773338112",,"Sr. Agatha",,,"1","2016-04-07 13:01:36","miriamnabukenya@yahoo.com"
